Date,Province,Daily_Case,Daily_Death,Daily_Recovered,Active_Case,Cumulative_Case,Cumulative_Recovered,Cumulative_Death,Cumulative_Active_Case
2020-06-08,LAMPUNG,1,0,3,-2,145,105,11,29
2020-06-09,LAMPUNG,3,0,3,0,148,108,11,29
2020-06-10,LAMPUNG,2,0,1,1,150,109,11,30
2020-06-11,LAMPUNG,2,0,0,2,152,109,11,32
2020-06-12,LAMPUNG,1,0,2,-1,153,111,11,31
2020-06-13,LAMPUNG,12,1,3,8,165,114,12,39
2020-06-14,LAMPUNG,1,0,1,0,166,115,12,39
2020-06-15,LAMPUNG,0,0,0,0,166,115,12,39
2020-06-16,LAMPUNG,0,0,2,-2,166,117,12,37
2020-06-17,LAMPUNG,3,0,1,2,169,118,12,39
2020-06-18,LAMPUNG,2,0,3,-1,171,121,12,38
2020-06-19,LAMPUNG,1,0,2,-1,172,123,12,37
2020-06-20,LAMPUNG,8,0,5,3,180,128,12,40
2020-06-21,LAMPUNG,1,0,0,1,181,128,12,41
2020-06-22,LAMPUNG,0,0,0,0,181,128,12,41
2020-06-23,LAMPUNG,0,0,0,0,181,128,12,41
2020-06-24,LAMPUNG,2,0,7,-5,183,135,12,36
2020-06-25,LAMPUNG,4,0,0,4,187,135,12,40
2020-06-26,LAMPUNG,0,0,2,-2,187,137,12,38
2020-06-27,LAMPUNG,1,0,4,-3,188,141,12,35
2020-06-28,LAMPUNG,0,0,7,-7,188,148,12,28
2020-06-29,LAMPUNG,0,0,1,-1,188,149,12,27
2020-06-30,LAMPUNG,2,0,2,0,190,151,12,27
2020-07-01,LAMPUNG,1,0,2,-1,191,153,12,26
2020-07-02,LAMPUNG,2,0,0,2,193,153,12,28
2020-07-03,LAMPUNG,0,0,0,0,193,153,12,28
2020-07-04,LAMPUNG,0,0,1,-1,193,154,12,27
2020-07-05,LAMPUNG,2,0,1,1,195,155,12,28
2020-07-06,LAMPUNG,6,0,4,2,201,159,12,30
2020-07-07,LAMPUNG,0,0,0,0,201,159,12,30
2020-07-08,LAMPUNG,1,0,0,1,202,159,12,31
2020-07-09,LAMPUNG,1,0,1,0,203,160,12,31
2020-07-10,LAMPUNG,2,0,4,-2,205,164,12,29
2020-07-11,LAMPUNG,0,0,0,0,205,164,12,29
2020-07-12,LAMPUNG,3,0,3,0,208,167,12,29
2020-07-13,LAMPUNG,1,0,1,0,209,168,12,29
2020-07-14,LAMPUNG,0,0,0,0,209,168,12,29
2020-07-15,LAMPUNG,6,0,1,5,215,169,12,34
2020-07-16,LAMPUNG,4,0,0,4,219,169,12,38
2020-07-17,LAMPUNG,1,0,1,0,220,170,12,38
2020-07-18,LAMPUNG,9,0,0,9,229,170,12,47
2020-07-19,LAMPUNG,2,0,4,-2,231,174,12,45
2020-07-20,LAMPUNG,0,0,3,-3,231,177,12,42
2020-07-21,LAMPUNG,1,0,1,0,232,178,12,42
2020-07-22,LAMPUNG,5,0,1,4,237,179,12,46
2020-07-23,LAMPUNG,9,0,3,6,246,182,12,52
2020-07-24,LAMPUNG,0,0,3,-3,246,185,12,49
2020-07-25,LAMPUNG,1,0,2,-1,247,187,12,48
2020-07-26,LAMPUNG,3,0,3,0,250,190,12,48
2020-07-27,LAMPUNG,2,0,2,0,252,192,12,48
2020-07-28,LAMPUNG,0,0,3,-3,252,195,12,45
2020-07-29,LAMPUNG,0,0,0,0,252,195,12,45
2020-07-30,LAMPUNG,3,0,0,3,255,195,12,48
2020-07-31,LAMPUNG,0,0,0,0,255,195,12,48
2020-08-01,LAMPUNG,0,0,0,0,255,195,12,48
2020-08-02,LAMPUNG,16,1,0,15,271,195,13,63
2020-08-03,LAMPUNG,26,0,16,10,297,211,13,73
2020-08-04,LAMPUNG,0,0,1,-1,297,212,13,72
2020-08-05,LAMPUNG,1,0,3,-2,298,215,13,70
2020-08-06,LAMPUNG,1,0,4,-3,299,219,13,67
2020-08-07,LAMPUNG,4,0,2,2,303,221,13,69
2020-08-08,LAMPUNG,4,0,5,-1,307,226,13,68
2020-08-09,LAMPUNG,0,0,0,0,307,226,13,68
2020-08-10,LAMPUNG,9,0,1,8,316,227,13,76
2020-08-11,LAMPUNG,2,0,1,1,318,228,13,77
2020-08-12,LAMPUNG,2,0,2,0,320,230,13,77
2020-08-13,LAMPUNG,7,0,4,3,327,234,13,80
2020-08-14,LAMPUNG,5,0,0,5,332,234,13,85
2020-08-15,LAMPUNG,0,0,13,-13,332,247,13,72
2020-08-16,LAMPUNG,9,1,0,8,341,247,14,80
2020-08-17,LAMPUNG,2,0,31,-29,343,278,14,51
2020-08-18,LAMPUNG,0,0,0,0,343,278,14,51
2020-08-19,LAMPUNG,3,0,2,1,346,280,14,52
2020-08-20,LAMPUNG,6,0,1,5,352,281,14,57
2020-08-21,LAMPUNG,1,0,1,0,353,282,14,57
2020-08-22,LAMPUNG,3,0,1,2,356,283,14,59
2020-08-23,LAMPUNG,6,0,0,6,362,283,14,65
2020-08-24,LAMPUNG,3,0,12,-9,365,295,14,56
2020-08-25,LAMPUNG,4,0,0,4,369,295,14,60
2020-08-26,LAMPUNG,2,0,15,-13,371,310,14,47
2020-08-27,LAMPUNG,5,0,11,-6,376,321,14,41
2020-08-28,LAMPUNG,2,0,0,2,378,321,14,43
2020-08-29,LAMPUNG,4,0,0,4,382,321,14,47
2020-08-30,LAMPUNG,7,0,3,4,389,324,14,51
2020-08-31,LAMPUNG,6,0,5,1,395,329,14,52
2020-09-01,LAMPUNG,4,2,0,2,399,329,16,54
2020-09-02,LAMPUNG,11,0,5,6,410,334,16,60
2020-09-03,LAMPUNG,14,1,2,11,424,336,17,71
2020-09-04,LAMPUNG,4,0,2,2,428,338,17,73
2020-09-05,LAMPUNG,12,1,1,10,440,339,18,83
2020-09-06,LAMPUNG,12,1,6,5,452,345,19,88
2020-09-07,LAMPUNG,3,2,0,1,455,345,21,89
2020-09-08,LAMPUNG,11,0,6,5,466,351,21,94
2020-09-09,LAMPUNG,22,1,10,11,488,361,22,105
2020-09-10,LAMPUNG,21,0,2,19,509,363,22,124
2020-09-11,LAMPUNG,2,0,3,-1,511,366,22,123
2020-09-12,LAMPUNG,44,0,0,44,555,366,22,167
2020-09-13,LAMPUNG,0,0,5,-5,555,371,22,162
2020-09-14,LAMPUNG,60,1,8,51,615,379,23,213
2020-09-15,LAMPUNG,29,0,6,23,644,385,23,236
2020-09-16,LAMPUNG,22,2,22,-2,666,407,25,234
2020-09-17,LAMPUNG,21,1,21,-1,687,428,26,233
2020-09-18,LAMPUNG,7,1,2,4,694,430,27,237
2020-09-19,LAMPUNG,21,1,6,14,715,436,28,251
2020-09-20,LAMPUNG,13,1,0,12,728,436,29,263
2020-09-21,LAMPUNG,10,0,0,10,738,436,29,273
2020-09-22,LAMPUNG,24,1,24,-1,762,460,30,272
2020-09-23,LAMPUNG,16,0,34,-18,778,494,30,254
2020-09-24,LAMPUNG,21,0,0,21,799,494,30,275
2020-09-25,LAMPUNG,15,0,25,-10,814,519,30,265
2020-09-26,LAMPUNG,12,0,63,-51,826,582,30,214
2020-09-27,LAMPUNG,15,0,14,1,841,596,30,215
2020-09-28,LAMPUNG,10,0,19,-9,851,615,30,206
2020-09-29,LAMPUNG,24,0,14,10,875,629,30,216
2020-09-30,LAMPUNG,19,3,11,5,894,640,33,221
2020-10-01,LAMPUNG,13,0,16,-3,907,656,33,218
2020-10-02,LAMPUNG,25,3,17,5,932,673,36,223
2020-10-03,LAMPUNG,10,0,9,1,942,682,36,224
2020-10-04,LAMPUNG,9,0,13,-4,951,695,36,220
2020-10-05,LAMPUNG,37,0,16,21,988,711,36,241
2020-10-06,LAMPUNG,27,0,22,5,1015,733,36,246
2020-10-07,LAMPUNG,16,2,0,14,1031,733,38,260
2020-10-08,LAMPUNG,58,0,16,42,1089,749,38,302
2020-10-09,LAMPUNG,0,1,17,-18,1089,766,39,284
2020-10-10,LAMPUNG,31,2,3,26,1120,769,41,310
2020-10-11,LAMPUNG,11,0,1,10,1131,770,41,320
2020-10-12,LAMPUNG,16,0,0,16,1147,770,41,336
2020-10-13,LAMPUNG,15,0,0,15,1162,770,41,351
2020-10-14,LAMPUNG,42,5,17,20,1204,787,46,371
2020-10-15,LAMPUNG,17,1,0,16,1221,787,47,387
2020-10-16,LAMPUNG,29,0,63,-34,1250,850,47,353
2020-10-17,LAMPUNG,35,1,20,14,1285,870,48,367
2020-10-18,LAMPUNG,13,3,20,-10,1298,890,51,357
2020-10-19,LAMPUNG,42,2,24,16,1340,914,53,373
2020-10-20,LAMPUNG,36,1,0,35,1376,914,54,408
2020-10-21,LAMPUNG,44,1,0,43,1420,914,55,451
2020-10-22,LAMPUNG,40,2,23,15,1460,937,57,466
2020-10-23,LAMPUNG,62,2,4,56,1522,941,59,522
2020-10-24,LAMPUNG,29,3,0,26,1551,941,62,548
2020-10-25,LAMPUNG,50,0,2,48,1601,943,62,596
2020-10-26,LAMPUNG,45,3,6,36,1646,949,65,632
2020-10-27,LAMPUNG,40,4,0,36,1686,949,69,668
2020-10-28,LAMPUNG,43,2,39,2,1729,988,71,670
2020-10-29,LAMPUNG,28,3,46,-21,1757,1034,74,649
2020-10-30,LAMPUNG,37,1,25,11,1794,1059,75,660
2020-10-31,LAMPUNG,31,2,0,29,1825,1059,77,689
2020-11-01,LAMPUNG,26,2,74,-50,1851,1133,79,639
2020-11-02,LAMPUNG,33,0,1,32,1884,1134,79,671
2020-11-03,LAMPUNG,52,3,2,47,1936,1136,82,718
2020-11-04,LAMPUNG,48,4,43,1,1984,1179,86,719
2020-11-05,LAMPUNG,38,2,2,34,2022,1181,88,753
2020-11-06,LAMPUNG,44,3,0,41,2066,1181,91,794
2020-11-07,LAMPUNG,39,1,81,-43,2105,1262,92,751
2020-11-08,LAMPUNG,60,6,6,48,2165,1268,98,799
2020-11-09,LAMPUNG,86,6,19,61,2251,1287,104,860
2020-11-10,LAMPUNG,0,0,4,-4,2251,1291,104,856
2020-11-11,LAMPUNG,99,0,22,77,2350,1313,104,933
2020-11-12,LAMPUNG,95,1,30,64,2445,1343,105,997
2020-11-13,LAMPUNG,137,3,11,123,2582,1354,108,1120
2020-11-14,LAMPUNG,87,0,26,61,2669,1380,108,1181
2020-11-15,LAMPUNG,14,3,58,-47,2683,1438,111,1134
2020-11-16,LAMPUNG,61,2,12,47,2744,1450,113,1181
2020-11-17,LAMPUNG,22,3,117,-98,2766,1567,116,1083
2020-11-18,LAMPUNG,0,0,3,-3,2766,1570,116,1080
2020-11-19,LAMPUNG,125,4,49,72,2891,1619,120,1152
2020-11-20,LAMPUNG,44,1,3,40,2935,1622,121,1192
2020-11-21,LAMPUNG,46,0,50,-4,2981,1672,121,1188
2020-11-22,LAMPUNG,46,3,9,34,3027,1681,124,1222
2020-11-23,LAMPUNG,60,11,50,-1,3087,1731,135,1221
2020-11-24,LAMPUNG,67,0,9,58,3154,1740,135,1279
2020-11-25,LAMPUNG,84,9,50,25,3238,1790,144,1304
2020-11-26,LAMPUNG,102,9,30,63,3340,1820,153,1367
2020-11-27,LAMPUNG,157,10,84,63,3497,1904,163,1430
2020-11-28,LAMPUNG,125,6,71,48,3622,1975,169,1478
2020-11-29,LAMPUNG,56,3,29,24,3678,2004,172,1502
2020-11-30,LAMPUNG,145,1,37,107,3823,2041,173,1609
2020-12-01,LAMPUNG,116,0,50,66,3939,2091,173,1675
2020-12-02,LAMPUNG,54,0,58,-4,3993,2149,173,1671
2020-12-03,LAMPUNG,54,2,50,2,4047,2199,175,1673
2020-12-04,LAMPUNG,81,2,56,23,4128,2255,177,1696
2020-12-05,LAMPUNG,65,2,39,24,4193,2294,179,1720
2020-12-06,LAMPUNG,55,1,92,-38,4248,2386,180,1682
2020-12-07,LAMPUNG,34,1,176,-143,4282,2562,181,1539
2020-12-08,LAMPUNG,64,5,42,17,4346,2604,186,1556
2020-12-09,LAMPUNG,80,3,54,23,4426,2658,189,1579
2020-12-10,LAMPUNG,65,5,61,-1,4491,2719,194,1578
2020-12-11,LAMPUNG,62,4,72,-14,4553,2791,198,1564
2020-12-12,LAMPUNG,66,4,3,59,4619,2794,202,1623
2020-12-13,LAMPUNG,79,3,87,-11,4698,2881,205,1612
2020-12-14,LAMPUNG,78,12,13,53,4776,2894,217,1665
2020-12-15,LAMPUNG,73,4,158,-89,4849,3052,221,1576
2020-12-16,LAMPUNG,78,8,117,-47,4927,3169,229,1529
2020-12-17,LAMPUNG,103,3,147,-47,5030,3316,232,1482
2020-12-18,LAMPUNG,95,1,77,17,5125,3393,233,1499
2020-12-19,LAMPUNG,95,5,51,39,5220,3444,238,1538
2020-12-20,LAMPUNG,112,2,46,64,5332,3490,240,1602
2020-12-21,LAMPUNG,132,0,12,120,5464,3502,240,1722
2020-12-22,LAMPUNG,73,1,48,24,5537,3550,241,1746
2020-12-23,LAMPUNG,111,1,24,86,5648,3574,242,1832
2020-12-24,LAMPUNG,78,1,95,-18,5726,3669,243,1814
2020-12-25,LAMPUNG,65,4,51,10,5791,3720,247,1824
2020-12-26,LAMPUNG,65,3,108,-46,5856,3828,250,1778
2020-12-27,LAMPUNG,91,4,98,-11,5947,3926,254,1767
2020-12-28,LAMPUNG,78,5,73,0,6025,3999,259,1767
2020-12-29,LAMPUNG,102,3,92,7,6127,4091,262,1774
2020-12-30,LAMPUNG,64,7,87,-30,6191,4178,269,1744
2020-12-31,LAMPUNG,85,5,140,-60,6276,4318,274,1684
2021-01-01,LAMPUNG,80,3,197,-120,6356,4515,277,1564
2021-01-02,LAMPUNG,115,0,6,109,6471,4521,277,1673
2021-01-03,LAMPUNG,81,3,42,36,6552,4563,280,1709
2021-01-04,LAMPUNG,62,7,96,-41,6614,4659,287,1668
2021-01-05,LAMPUNG,82,5,66,11,6696,4725,292,1679
2021-01-06,LAMPUNG,87,33,96,-42,6783,4821,325,1637
2021-01-07,LAMPUNG,92,13,53,26,6875,4874,338,1663
2021-01-08,LAMPUNG,122,2,47,73,6997,4921,340,1736
2021-01-09,LAMPUNG,119,6,22,91,7116,4943,346,1827
2021-01-10,LAMPUNG,97,3,46,48,7213,4989,349,1875
2021-01-11,LAMPUNG,135,5,99,31,7348,5088,354,1906
2021-01-12,LAMPUNG,193,13,53,127,7541,5141,367,2033
2021-01-13,LAMPUNG,108,17,102,-11,7649,5243,384,2022
2021-01-14,LAMPUNG,96,13,99,-16,7745,5342,397,2006
2021-01-15,LAMPUNG,166,5,81,80,7911,5423,402,2086
2021-01-16,LAMPUNG,114,8,54,52,8025,5477,410,2138
2021-01-17,LAMPUNG,118,9,52,57,8143,5529,419,2195
2021-01-18,LAMPUNG,85,6,37,42,8228,5566,425,2237
2021-01-19,LAMPUNG,124,7,144,-27,8352,5710,432,2210
2021-01-20,LAMPUNG,174,2,87,85,8526,5797,434,2295
2021-01-21,LAMPUNG,128,5,217,-94,8654,6014,439,2201
2021-01-22,LAMPUNG,120,4,88,28,8774,6102,443,2229
2021-01-23,LAMPUNG,145,27,161,-43,8919,6263,470,2186
2021-01-24,LAMPUNG,165,6,46,113,9084,6309,476,2299
2021-01-25,LAMPUNG,108,3,170,-65,9192,6479,479,2234
2021-01-26,LAMPUNG,126,9,38,79,9318,6517,488,2313
2021-01-27,LAMPUNG,148,3,111,34,9466,6628,491,2347
2021-01-28,LAMPUNG,118,3,116,-1,9584,6744,494,2346
2021-01-29,LAMPUNG,146,4,78,64,9730,6822,498,2410
2021-01-30,LAMPUNG,145,7,77,61,9875,6899,505,2471
2021-01-31,LAMPUNG,134,5,131,-2,10009,7030,510,2469
2021-02-01,LAMPUNG,147,10,206,-69,10156,7236,520,2400
2021-02-02,LAMPUNG,165,8,130,27,10321,7366,528,2427
2021-02-03,LAMPUNG,124,7,167,-50,10445,7533,535,2377
2021-02-04,LAMPUNG,98,6,162,-70,10543,7695,541,2307
2021-02-05,LAMPUNG,114,11,123,-20,10657,7818,552,2287
2021-02-06,LAMPUNG,115,3,165,-53,10772,7983,555,2234
2021-02-07,LAMPUNG,114,2,134,-22,10886,8117,557,2212
2021-02-08,LAMPUNG,61,9,97,-45,10947,8214,566,2167
2021-02-09,LAMPUNG,98,4,174,-80,11045,8388,570,2087
2021-02-10,LAMPUNG,106,8,179,-81,11151,8567,578,2006
2021-02-11,LAMPUNG,66,6,130,-70,11217,8697,584,1936
2021-02-12,LAMPUNG,76,8,144,-76,11293,8841,592,1860
2021-02-13,LAMPUNG,75,6,215,-146,11368,9056,598,1714
2021-02-14,LAMPUNG,89,1,97,-9,11457,9153,599,1705
2021-02-15,LAMPUNG,68,1,94,-27,11525,9247,600,1678
2021-02-16,LAMPUNG,78,1,35,42,11603,9282,601,1720
2021-02-17,LAMPUNG,75,0,44,31,11678,9326,601,1751
2021-02-18,LAMPUNG,67,1,352,-286,11745,9678,602,1465
2021-02-19,LAMPUNG,79,9,267,-197,11824,9945,611,1268
2021-02-20,LAMPUNG,98,1,62,35,11922,10007,612,1303
2021-02-21,LAMPUNG,73,5,132,-64,11995,10139,617,1239
2021-02-22,LAMPUNG,92,7,179,-94,12087,10318,624,1145
2021-02-23,LAMPUNG,94,2,126,-34,12181,10444,626,1111
2021-02-24,LAMPUNG,68,3,93,-28,12249,10537,629,1083
2021-02-25,LAMPUNG,68,2,130,-64,12317,10667,631,1019
2021-02-26,LAMPUNG,68,4,115,-51,12385,10782,635,968
2021-02-27,LAMPUNG,82,1,35,46,12467,10817,636,1014
2021-02-28,LAMPUNG,68,7,95,-34,12535,10912,643,980
2021-03-01,LAMPUNG,73,6,70,-3,12608,10982,649,977
2021-03-02,LAMPUNG,50,8,74,-32,12658,11056,657,945
2021-03-03,LAMPUNG,59,6,69,-16,12717,11125,663,929
2021-03-04,LAMPUNG,56,2,59,-5,12773,11184,665,924
2021-03-05,LAMPUNG,45,4,79,-38,12818,11263,669,886
2021-03-06,LAMPUNG,41,0,69,-28,12859,11332,669,858
2021-03-07,LAMPUNG,48,0,51,-3,12907,11383,669,855
2021-03-08,LAMPUNG,53,2,79,-28,12960,11462,671,827
2021-03-09,LAMPUNG,60,0,65,-5,13020,11527,671,822
2021-03-10,LAMPUNG,58,3,160,-105,13078,11687,674,717
2021-03-11,LAMPUNG,46,5,22,19,13124,11709,679,736
2021-03-12,LAMPUNG,42,8,99,-65,13166,11808,687,671
2021-03-13,LAMPUNG,43,2,41,0,13209,11849,689,671
2021-03-14,LAMPUNG,48,2,30,16,13257,11879,691,687
2021-03-15,LAMPUNG,47,6,37,4,13304,11916,697,691
2021-03-16,LAMPUNG,43,4,47,-8,13347,11963,701,683
2021-03-17,LAMPUNG,41,2,65,-26,13388,12028,703,657
2021-03-18,LAMPUNG,37,8,61,-32,13425,12089,711,625
2021-03-19,LAMPUNG,40,2,59,-21,13465,12148,713,604
2021-03-20,LAMPUNG,54,6,30,18,13519,12178,719,622
2021-03-21,LAMPUNG,58,7,30,21,13577,12208,726,643
2021-03-22,LAMPUNG,36,6,41,-11,13613,12249,732,632
2021-03-23,LAMPUNG,37,2,61,-26,13650,12310,734,606
2021-03-24,LAMPUNG,51,3,34,14,13701,12344,737,620
2021-03-25,LAMPUNG,51,1,63,-13,13752,12407,738,607
2021-03-26,LAMPUNG,43,1,53,-11,13795,12460,739,596
2021-03-27,LAMPUNG,48,4,51,-7,13843,12511,743,589
2021-03-28,LAMPUNG,35,5,47,-17,13878,12558,748,572
2021-03-29,LAMPUNG,61,1,54,6,13939,12612,749,578
2021-03-30,LAMPUNG,51,5,71,-25,13990,12683,754,553
2021-03-31,LAMPUNG,29,2,49,-22,14019,12732,756,531
2021-04-01,LAMPUNG,43,2,38,3,14062,12770,758,534
2021-04-02,LAMPUNG,72,4,33,35,14134,12803,762,569
2021-04-03,LAMPUNG,44,5,70,-31,14178,12873,767,538
2021-04-04,LAMPUNG,28,2,27,-1,14206,12900,769,537
2021-04-05,LAMPUNG,28,2,41,-15,14234,12941,771,522
2021-04-06,LAMPUNG,38,0,25,13,14272,12966,771,535
2021-04-07,LAMPUNG,44,1,29,14,14316,12995,772,549
2021-04-08,LAMPUNG,39,2,32,5,14355,13027,774,554
2021-04-09,LAMPUNG,49,0,16,33,14404,13043,774,587
2021-04-10,LAMPUNG,54,2,22,30,14458,13065,776,617
2021-04-11,LAMPUNG,52,0,42,10,14510,13107,776,627
2021-04-12,LAMPUNG,68,0,16,52,14578,13123,776,679
2021-04-13,LAMPUNG,79,0,4,75,14657,13127,776,754
2021-04-14,LAMPUNG,58,3,57,-2,14715,13184,779,752
2021-04-15,LAMPUNG,48,2,21,25,14763,13205,781,777
2021-04-16,LAMPUNG,67,0,7,60,14830,13212,781,837
2021-04-17,LAMPUNG,70,0,4,66,14900,13216,781,903
2021-04-18,LAMPUNG,88,4,5,79,14988,13221,785,982
2021-04-19,LAMPUNG,91,6,35,50,15079,13256,791,1032
2021-04-20,LAMPUNG,107,3,33,71,15186,13289,794,1103
2021-04-21,LAMPUNG,88,2,40,46,15274,13329,796,1149
2021-04-22,LAMPUNG,63,1,30,32,15337,13359,797,1181
2021-04-23,LAMPUNG,80,2,61,17,15417,13420,799,1198
2021-04-24,LAMPUNG,68,1,26,41,15485,13446,800,1239
2021-04-25,LAMPUNG,81,0,25,56,15566,13471,800,1295
2021-04-26,LAMPUNG,67,7,75,-15,15633,13546,807,1280
2021-04-27,LAMPUNG,69,3,90,-24,15702,13636,810,1256
2021-04-28,LAMPUNG,115,2,155,-42,15817,13791,812,1214
2021-04-29,LAMPUNG,97,2,52,43,15914,13843,814,1257
2021-04-30,LAMPUNG,61,1,49,11,15975,13892,815,1268
2021-05-01,LAMPUNG,66,0,35,31,16041,13927,815,1299
2021-05-02,LAMPUNG,75,0,26,49,16116,13953,815,1348
2021-05-03,LAMPUNG,95,1,60,34,16211,14013,816,1382
2021-05-04,LAMPUNG,52,3,39,10,16263,14052,819,1392
2021-05-05,LAMPUNG,77,1,76,0,16340,14128,820,1392
2021-05-06,LAMPUNG,67,3,36,28,16407,14164,823,1420
2021-05-07,LAMPUNG,53,4,27,22,16460,14191,827,1442
2021-05-08,LAMPUNG,77,2,67,8,16537,14258,829,1450
2021-05-09,LAMPUNG,54,6,46,2,16591,14304,835,1452
2021-05-10,LAMPUNG,44,1,48,-5,16635,14352,836,1447
2021-05-11,LAMPUNG,85,18,217,-150,16720,14569,854,1297
2021-05-12,LAMPUNG,88,5,72,11,16808,14641,859,1308
2021-05-13,LAMPUNG,49,4,25,20,16857,14666,863,1328
2021-05-14,LAMPUNG,29,2,34,-7,16886,14700,865,1321
2021-05-15,LAMPUNG,65,0,15,50,16951,14715,865,1371
2021-05-16,LAMPUNG,58,2,24,32,17009,14739,867,1403
2021-05-17,LAMPUNG,60,5,92,-37,17069,14831,872,1366
2021-05-18,LAMPUNG,55,6,154,-105,17124,14985,878,1261
2021-05-19,LAMPUNG,64,2,18,44,17188,15003,880,1305
2021-05-20,LAMPUNG,69,23,143,-97,17257,15146,903,1208
2021-05-21,LAMPUNG,86,0,101,-15,17343,15247,903,1193
2021-05-22,LAMPUNG,70,6,56,8,17413,15303,909,1201
2021-05-23,LAMPUNG,104,0,29,75,17517,15332,909,1276
2021-05-24,LAMPUNG,94,1,41,52,17611,15373,910,1328
2021-05-25,LAMPUNG,84,3,41,40,17695,15414,913,1368
2021-05-26,LAMPUNG,75,2,57,16,17770,15471,915,1384
2021-05-27,LAMPUNG,56,5,95,-44,17826,15566,920,1340
2021-05-28,LAMPUNG,85,4,61,20,17911,15627,924,1360
2021-05-29,LAMPUNG,98,1,79,18,18009,15706,925,1378
2021-05-30,LAMPUNG,89,1,37,51,18098,15743,926,1429
2021-05-31,LAMPUNG,99,1,76,22,18197,15819,927,1451
2021-06-01,LAMPUNG,97,4,30,63,18294,15849,931,1514
2021-06-02,LAMPUNG,90,3,40,47,18384,15889,934,1561
2021-06-03,LAMPUNG,100,9,33,58,18484,15922,943,1619
2021-06-04,LAMPUNG,74,2,32,40,18558,15954,945,1659
2021-06-05,LAMPUNG,83,2,31,50,18641,15985,947,1709
2021-06-06,LAMPUNG,94,1,28,65,18735,16013,948,1774
2021-06-07,LAMPUNG,119,7,78,34,18854,16091,955,1808
2021-06-08,LAMPUNG,103,7,90,6,18957,16181,962,1814
2021-06-09,LAMPUNG,112,1,24,87,19069,16205,963,1901
2021-06-10,LAMPUNG,97,6,81,10,19166,16286,969,1911
2021-06-11,LAMPUNG,89,4,28,57,19255,16314,973,1968
2021-06-12,LAMPUNG,96,1,60,35,19351,16374,974,2003
2021-06-13,LAMPUNG,113,4,52,57,19464,16426,978,2060
2021-06-14,LAMPUNG,128,4,97,27,19592,16523,982,2087
2021-06-15,LAMPUNG,109,3,62,44,19701,16585,985,2131
2021-06-16,LAMPUNG,62,12,89,-39,19763,16674,997,2092
2021-06-17,LAMPUNG,92,57,720,-685,19855,17394,1054,1407
2021-06-18,LAMPUNG,88,10,215,-137,19943,17609,1064,1270
2021-06-19,LAMPUNG,117,10,204,-97,20060,17813,1074,1173
2021-06-20,LAMPUNG,141,5,107,29,20201,17920,1079,1202
2021-06-21,LAMPUNG,119,2,26,91,20320,17946,1081,1293
2021-06-22,LAMPUNG,72,4,121,-53,20392,18067,1085,1240
2021-06-23,LAMPUNG,142,3,36,103,20534,18103,1088,1343
2021-06-24,LAMPUNG,121,4,37,80,20655,18140,1092,1423
2021-06-25,LAMPUNG,153,1,53,99,20808,18193,1093,1522
2021-06-26,LAMPUNG,148,1,56,91,20956,18249,1094,1613
2021-06-27,LAMPUNG,235,2,120,113,21191,18369,1096,1726
2021-06-28,LAMPUNG,159,11,50,98,21350,18419,1107,1824
2021-06-29,LAMPUNG,125,1,39,85,21475,18458,1108,1909
2021-06-30,LAMPUNG,197,9,97,91,21672,18555,1117,2000
2021-07-01,LAMPUNG,206,2,88,116,21878,18643,1119,2116
2021-07-02,LAMPUNG,285,4,112,169,22163,18755,1123,2285
2021-07-03,LAMPUNG,286,0,70,216,22449,18825,1123,2501
2021-07-04,LAMPUNG,281,4,129,148,22730,18954,1127,2649
2021-07-05,LAMPUNG,306,4,52,250,23036,19006,1131,2899
2021-07-06,LAMPUNG,266,6,41,219,23302,19047,1137,3118
2021-07-07,LAMPUNG,320,1,16,303,23622,19063,1138,3421
2021-07-08,LAMPUNG,373,2,50,321,23995,19113,1140,3742
2021-07-09,LAMPUNG,383,7,76,300,24378,19189,1147,4042
2021-07-10,LAMPUNG,336,19,116,201,24714,19305,1166,4243
2021-07-11,LAMPUNG,326,4,44,278,25040,19349,1170,4521
2021-07-12,LAMPUNG,430,7,198,225,25470,19547,1177,4746
2021-07-13,LAMPUNG,325,41,520,-236,25795,20067,1218,4510
2021-07-14,LAMPUNG,320,0,20,300,26115,20087,1218,4810
2021-07-15,LAMPUNG,349,1,47,301,26464,20134,1219,5111
2021-07-16,LAMPUNG,420,20,403,-3,26884,20537,1239,5108
2021-07-17,LAMPUNG,448,2,77,369,27332,20614,1241,5477
2021-07-18,LAMPUNG,677,12,176,489,28009,20790,1253,5966
2021-07-19,LAMPUNG,650,11,128,511,28659,20918,1264,6477
2021-07-20,LAMPUNG,419,2,106,311,29078,21024,1266,6788
2021-07-21,LAMPUNG,441,15,148,278,29519,21172,1281,7066
2021-07-22,LAMPUNG,424,28,203,193,29943,21375,1309,7259
2021-07-23,LAMPUNG,445,11,105,329,30388,21480,1320,7588
2021-07-24,LAMPUNG,499,5,99,395,30887,21579,1325,7983
2021-07-25,LAMPUNG,399,6,74,319,31286,21653,1331,8302
2021-07-26,LAMPUNG,449,16,139,294,31735,21792,1347,8596
2021-07-27,LAMPUNG,581,255,491,-165,32316,22283,1602,8431
2021-07-28,LAMPUNG,517,180,1447,-1110,32833,23730,1782,7321
2021-07-29,LAMPUNG,687,94,631,-38,33520,24361,1876,7283
